Node,weight,num_nodes,Betweenness,Degree,Closeness,Eigenvector,PageRank,Clustering
0,4.9350649350649345,1,0.00030511060259344014,0.017391304347826087,0.08697873049418389,8.67458056595845e-05,0.014056850851530746,0.0
1,6.233766233766233,1,0.017391304347826087,0.026086956521739132,0.10041609087181667,0.00016834817238904956,0.015778699907799273,0.0
2,0.2597402597402597,1,0.0,0.026086956521739132,0.106855159077504,0.0011309586695686864,0.026527789981828507,0.0
3,0.6493506493506493,1,0.0035087719298245615,0.034782608695652174,0.1132584462111589,0.0007864352888338151,0.016448589508004555,0.0
4,6.233766233766233,1,0.0006864988558352404,0.017391304347826087,0.10081131830967306,0.00014098224279413828,0.005304798611711142,0.0
5,7.7142857142857135,1,0.01777269260106789,0.034782608695652174,0.11472897358414175,0.0008218583891603617,0.010528106723292708,0.16666666666666666
6,8.753246753246753,1,0.002440884820747521,0.026086956521739132,0.11064908552400396,0.0002997638963497643,0.011766616676554112,0.0
7,7.402597402597402,1,0.03188405797101449,0.034782608695652174,0.11826690911258832,0.0010392506260931886,0.015476505071331765,0.16666666666666666
8,7.272727272727272,1,0.0014492753623188406,0.017391304347826087,0.11578262341391672,0.0003046623845945322,0.0062371771808434565,0.0
9,6.9350649350649345,1,0.017442156114924993,0.034782608695652174,0.12372069526820965,0.0013391820243394508,0.013314519757851329,0.3333333333333333
10,6.688311688311687,2,0.03503686753114671,0.043478260869565216,0.13263198010269578,0.0017220549859970269,0.012332010424493459,0.1
11,6.883116883116882,1,0.0036613272311212816,0.026086956521739132,0.1068502668900176,0.0002671219157942253,0.00869036050553664,0.0
12,5.324675324675324,1,0.0,0.026086956521739132,0.10191578557997594,0.0004040415172375091,0.004554857899393085,0.0
13,7.844155844155844,1,0.0006102212051868803,0.026086956521739132,0.10002243729532272,0.00014848714541653918,0.007252126508930249,0.0
14,9.337662337662337,2,0.02593440122044241,0.043478260869565216,0.11300746547112789,0.000764388893919265,0.009960015641491163,0.2
15,5.844155844155844,1,0.0,0.026086956521739132,0.09618181818181817,0.00024276728962853284,0.004140957654627427,0.6666666666666666
