Node1,Node2,weight,Resistance
0,1,0.6764705882352939,1.4782608695652177
0,2,0.359375,2.782608695652174
1,3,0.425925925925926,2.3478260869565215
1,4,0.28048780487804875,3.565217391304348
2,4,0.7666666666666666,1.3043478260869565
2,25,0.5750000000000001,1.7391304347826084
3,4,0.45098039215686275,2.217391304347826
4,26,0.3898305084745763,2.5652173913043477
4,15,0.5324074074074074,1.8782608695652174
4,21,0.6969696969696969,1.4347826086956523
4,5,0.3770491803278688,2.6521739130434785
4,6,0.5609756097560976,1.7826086956521738
4,22,0.8214285714285714,1.2173913043478262
4,23,0.7666666666666666,1.3043478260869565
4,24,0.4181818181818182,2.391304347826087
5,21,0.45098039215686275,2.217391304347826
5,26,0.9199999999999998,1.0869565217391306
5,27,0.46,2.1739130434782608
5,6,0.5348837209302325,1.8695652173913047
5,7,0.5,2.0
5,11,0.44230769230769224,2.2608695652173916
5,8,0.6052631578947368,1.6521739130434783
5,9,0.26136363636363635,3.8260869565217392
5,13,0.642458100558659,1.5565217391304351
6,21,0.7419354838709679,1.3478260869565215
6,10,0.4872881355932203,2.0521739130434784
6,7,0.8846153846153847,1.1304347826086956
6,11,0.71875,1.391304347826087
7,22,0.696969696969697,1.434782608695652
7,21,0.8214285714285715,1.217391304347826
7,25,0.71875,1.391304347826087
7,8,0.7419354838709676,1.347826086956522
7,12,0.6182795698924731,1.617391304347826
7,11,0.793103448275862,1.2608695652173914
7,9,0.3538461538461538,2.8260869565217392
7,10,0.45816733067729076,2.182608695652174
7,16,0.3639240506329114,2.747826086956522
7,17,0.638888888888889,1.5652173913043477
7,18,0.4243542435424354,2.356521739130435
7,14,0.6353591160220995,1.5739130434782609
7,28,0.8846153846153847,1.1304347826086956
7,29,0.8846153846153847,1.1304347826086956
7,19,0.8214285714285715,1.217391304347826
7,40,0.29870129870129875,3.3478260869565215
7,62,0.5,2.0
7,68,0.5203619909502262,1.9217391304347828
7,69,0.5324074074074074,1.8782608695652174
8,23,0.5897435897435898,1.6956521739130435
8,11,0.6216216216216215,1.6086956521739133
9,27,0.3770491803278688,2.6521739130434785
9,14,0.29411764705882354,3.4
11,16,0.3323699421965318,3.008695652173913
11,19,0.9583333333333331,1.0434782608695654
11,12,0.5324074074074074,1.8782608695652174
11,13,0.5867346938775511,1.7043478260869565
11,20,0.3639240506329114,2.747826086956522
13,14,0.8846153846153847,1.1304347826086956
13,19,0.6020942408376965,1.660869565217391
15,21,0.6927710843373494,1.4434782608695653
15,27,0.7142857142857143,1.4
16,40,0.625,1.6
16,17,0.3018372703412074,3.313043478260869
16,65,0.2832512315270936,3.5304347826086957
16,20,0.793103448275862,1.2608695652173914
17,18,0.3422619047619048,2.921739130434782
17,40,0.2555555555555556,3.913043478260869
18,19,0.38851351351351354,2.5739130434782607
18,40,0.5021834061135371,1.991304347826087
19,51,0.6969696969696969,1.4347826086956523
19,40,0.2804878048780488,3.5652173913043477
19,20,0.36977491961414793,2.7043478260869565
19,67,0.6424581005586593,1.5565217391304347
20,66,0.425925925925926,2.3478260869565215
21,22,0.8214285714285714,1.2173913043478262
21,23,0.8846153846153847,1.1304347826086956
23,24,0.4791666666666666,2.086956521739131
25,26,0.6571428571428571,1.5217391304347827
26,27,0.4791666666666667,2.0869565217391304
28,40,0.28750000000000003,3.4782608695652173
28,29,0.793103448275862,1.2608695652173914
28,30,0.9199999999999998,1.0869565217391306
29,40,0.3108108108108108,3.217391304347826
29,31,0.6571428571428571,1.5217391304347827
30,40,0.29487179487179493,3.3913043478260865
30,31,0.5897435897435899,1.6956521739130432
30,42,0.29487179487179493,3.3913043478260865
31,40,0.3709677419354839,2.6956521739130435
31,43,0.3382352941176471,2.9565217391304346
32,40,0.2,5.0
32,33,0.3066666666666667,3.260869565217391
32,38,0.3285714285714286,3.043478260869565
32,34,0.323943661971831,3.0869565217391304
32,35,0.34848484848484845,2.8695652173913047
32,41,0.20353982300884954,4.91304347826087
33,40,0.3650793650793651,2.7391304347826084
33,34,0.8518518518518517,1.173913043478261
33,38,0.8214285714285712,1.2173913043478264
34,40,0.3432835820895523,2.913043478260869
34,41,0.3538461538461538,2.8260869565217392
35,51,0.5348837209302325,1.8695652173913047
35,36,1.0,1.0
35,44,0.4035087719298245,2.4782608695652177
36,40,0.3194444444444445,3.1304347826086953
36,66,0.9274193548387096,1.0782608695652174
36,37,0.8214285714285715,1.217391304347826
36,38,0.8518518518518521,1.1739130434782605
36,46,0.5324074074074074,1.8782608695652172
36,39,0.5750000000000001,1.7391304347826084
36,45,0.7419354838709676,1.347826086956522
37,40,0.3432835820895523,2.913043478260869
37,62,0.6388888888888888,1.565217391304348
37,68,0.672514619883041,1.4869565217391305
37,45,0.6388888888888888,1.565217391304348
37,38,0.9583333333333331,1.0434782608695654
37,39,0.6571428571428571,1.5217391304347827
37,47,0.9583333333333331,1.0434782608695654
38,65,0.46,2.1739130434782608
38,68,0.6534090909090908,1.530434782608696
38,69,0.672514619883041,1.4869565217391305
38,40,0.3382352941176471,2.9565217391304346
38,41,0.34848484848484845,2.8695652173913047
38,48,0.6764705882352942,1.4782608695652173
38,43,0.3709677419354839,2.6956521739130435
38,52,0.3108108108108108,3.217391304347826
38,53,0.71875,1.391304347826087
38,44,0.3770491803278689,2.652173913043478
38,45,0.6571428571428571,1.5217391304347827
38,56,0.6388888888888888,1.565217391304348
38,57,0.71875,1.391304347826087
38,47,1.0,1.0
38,59,0.92,1.0869565217391304
39,67,0.3662420382165605,2.730434782608696
39,47,0.6388888888888888,1.565217391304348
40,51,0.25,4.0
40,62,0.425925925925926,2.3478260869565215
40,66,0.31165311653116534,3.2086956521739127
40,69,0.40492957746478875,2.4695652173913043
40,41,0.9200000000000004,1.08695652173913
41,49,0.4356060606060605,2.295652173913044
41,42,0.9200000000000004,1.08695652173913
41,54,0.34328358208955223,2.9130434782608696
41,44,0.22115384615384612,4.521739130434783
41,55,0.4035087719298245,2.4782608695652177
42,43,0.21495327102803738,4.6521739130434785
42,49,0.4197080291970803,2.382608695652174
43,50,0.5897435897435898,1.6956521739130435
44,53,0.44230769230769235,2.260869565217391
45,57,0.8846153846153847,1.1304347826086956
45,46,0.44921875,2.226086956521739
45,47,0.6571428571428571,1.5217391304347827
45,53,0.8846153846153847,1.1304347826086956
46,58,0.5088495575221239,1.9652173913043478
47,53,0.71875,1.391304347826087
48,49,0.48728813559322043,2.052173913043478
48,59,0.71875,1.391304347826087
49,59,0.6020942408376965,1.660869565217391
49,58,0.5450236966824644,1.8347826086956522
49,50,0.38851351351351354,2.5739130434782607
50,52,0.45098039215686275,2.217391304347826
50,58,0.5750000000000001,1.7391304347826084
52,53,0.3538461538461538,2.8260869565217392
52,59,0.3194444444444444,3.130434782608696
52,54,0.3150684931506849,3.173913043478261
52,60,0.27710843373493976,3.608695652173913
53,58,0.8846153846153847,1.1304347826086956
53,55,0.5609756097560976,1.7826086956521738
53,56,0.5111111111111111,1.9565217391304348
53,63,0.44230769230769235,2.260869565217391
53,71,0.851851851851852,1.1739130434782608
53,70,0.36977491961414793,2.7043478260869565
53,59,0.7666666666666666,1.3043478260869565
53,82,0.5227272727272727,1.9130434782608696
54,55,0.6969696969696971,1.4347826086956519
54,61,0.8846153846153847,1.1304347826086956
55,61,0.638888888888889,1.5652173913043477
56,57,0.5111111111111111,1.9565217391304348
56,59,0.6052631578947368,1.6521739130434783
57,64,0.3965517241379311,2.5217391304347823
57,60,0.5609756097560976,1.7826086956521738
57,70,0.36977491961414793,2.7043478260869565
58,70,0.3885135135135135,2.573913043478261
58,59,0.8518518518518517,1.173913043478261
58,95,0.92,1.0869565217391304
58,96,0.425925925925926,2.3478260869565215
58,60,0.6052631578947368,1.6521739130434783
59,93,0.8846153846153847,1.1304347826086956
59,82,0.45098039215686275,2.217391304347826
59,95,0.793103448275862,1.2608695652173914
59,63,0.3898305084745763,2.5652173913043477
59,64,0.3538461538461538,2.8260869565217392
59,96,0.3965517241379311,2.5217391304347823
60,61,0.638888888888889,1.5652173913043477
60,96,0.33333333333333337,2.9999999999999996
60,64,0.3026315789473685,3.304347826086956
60,70,0.5203619909502262,1.9217391304347828
60,82,0.3709677419354839,2.6956521739130435
61,96,0.4107142857142857,2.4347826086956523
61,63,0.4035087719298245,2.4782608695652177
62,65,0.359375,2.782608695652174
63,96,0.9583333333333334,1.0434782608695652
64,96,0.7666666666666666,1.3043478260869565
66,67,0.5227272727272727,1.9130434782608696
67,68,0.3709677419354839,2.6956521739130435
68,69,0.9583333333333331,1.0434782608695654
70,97,0.22286821705426352,4.486956521739131
70,71,0.34743202416918434,2.878260869565217
70,82,0.2764423076923077,3.617391304347826
70,95,0.37581699346405234,2.660869565217391
71,95,0.8214285714285714,1.2173913043478262
72,96,0.9583333333333334,1.0434782608695652
72,95,0.4339622641509434,2.3043478260869565
72,100,0.7419354838709677,1.3478260869565217
72,73,0.92,1.0869565217391304
72,74,0.5227272727272727,1.9130434782608696
72,75,1.0,1.0
73,96,0.8846153846153847,1.1304347826086956
73,97,0.696969696969697,1.434782608695652
73,99,0.5,2.0
73,100,0.793103448275862,1.2608695652173914
73,74,0.5,2.0
73,75,0.92,1.0869565217391304
73,76,0.8846153846153847,1.1304347826086956
73,78,0.5,2.0
73,77,0.7666666666666666,1.3043478260869565
73,80,0.9583333333333334,1.0434782608695652
73,81,0.3150684931506849,3.173913043478261
73,83,0.4693877551020409,2.1304347826086953
73,84,0.9583333333333334,1.0434782608695652
73,86,0.92,1.0869565217391304
74,96,0.5348837209302326,1.8695652173913042
74,95,0.71875,1.391304347826087
74,75,0.5227272727272727,1.9130434782608696
74,77,0.4339622641509434,2.3043478260869565
74,79,0.4339622641509434,2.3043478260869565
75,82,0.7419354838709677,1.3478260869565217
75,96,0.9583333333333334,1.0434782608695652
75,98,0.8518518518518517,1.173913043478261
75,76,0.9583333333333334,1.0434782608695652
75,77,0.71875,1.391304347826087
75,80,0.9583333333333334,1.0434782608695652
75,79,0.3108108108108108,3.217391304347826
76,97,0.638888888888889,1.5652173913043477
77,80,0.7419354838709677,1.3478260869565217
77,78,0.4339622641509434,2.3043478260869565
77,79,0.27710843373493976,3.608695652173913
79,80,0.3066666666666667,3.260869565217391
80,85,0.8518518518518517,1.173913043478261
80,81,0.3194444444444444,3.130434782608696
80,83,0.4791666666666666,2.086956521739131
80,87,0.3323699421965318,3.008695652173913
80,88,0.5582524271844661,1.7913043478260868
80,84,1.0,1.0
80,89,0.4406130268199234,2.269565217391304
80,91,0.5476190476190476,1.8260869565217392
