Node1,Node2,weight,Resistance
0,1,0.8160919540229885,1.2253521126760563
0,2,0.4251497005988024,2.352112676056338
1,3,0.9466666666666668,1.056338028169014
1,14,0.39664804469273746,2.52112676056338
2,14,0.7171717171717172,1.3943661971830985
2,24,0.3780617678381256,2.6450704225352117
3,14,0.40571428571428575,2.464788732394366
4,23,0.36560247167868176,2.7352112676056337
4,5,0.2312703583061889,4.323943661971832
4,6,0.302127659574468,3.309859154929578
5,7,0.5966386554621849,1.676056338028169
6,23,0.6350626118067978,1.5746478873239438
6,7,0.7473684210526316,1.3380281690140845
6,44,0.7171717171717172,1.3943661971830985
7,8,0.43558282208588955,2.295774647887324
7,44,0.9466666666666668,1.056338028169014
8,9,0.5107913669064748,1.9577464788732395
8,45,0.34838076545632973,2.870422535211268
9,10,0.9466666666666665,1.0563380281690142
9,11,0.8160919540229884,1.2253521126760565
9,46,0.34167468719923,2.926760563380282
10,12,0.8160919540229884,1.2253521126760565
10,13,0.35678391959799,2.8028169014084505
11,13,0.33649289099526064,2.971830985915493
11,46,0.3172475424486148,3.1521126760563383
12,15,0.36410256410256403,2.746478873239437
12,16,0.2537526804860615,3.9408450704225353
13,16,0.5228276877761413,1.9126760563380283
13,42,0.6442831215970963,1.5521126760563377
14,24,0.3290083410565338,3.03943661971831
14,25,0.31277533039647576,3.1971830985915495
14,17,0.32420091324200917,3.084507042253521
14,18,0.26914329037149354,3.7154929577464793
14,36,0.291222313371616,3.4338028169014088
15,24,0.8086560364464692,1.2366197183098593
16,24,0.5107913669064749,1.9577464788732393
16,43,0.27756059421422985,3.602816901408451
17,19,0.5137481910274964,1.9464788732394367
17,20,0.5926544240400666,1.6873239436619722
18,20,0.9466666666666665,1.0563380281690142
18,42,0.4580645161290322,2.183098591549296
19,21,0.27843137254901956,3.5915492957746484
20,21,0.5107913669064746,1.95774647887324
20,42,0.4465408805031446,2.23943661971831
21,22,0.3364928909952606,2.9718309859154934
21,42,0.3127753303964757,3.19718309859155
21,23,0.3183856502242152,3.1408450704225355
21,43,0.23066926575698501,4.335211267605635
22,42,0.8160919540229884,1.2253521126760565
22,23,0.8554216867469879,1.1690140845070423
23,42,0.9466666666666665,1.0563380281690142
23,24,0.6893203883495146,1.4507042253521125
24,44,0.4132712456344587,2.419718309859155
24,25,0.8637469586374694,1.1577464788732397
24,47,0.5772357723577235,1.7323943661971832
24,43,0.3780617678381256,2.6450704225352117
24,48,0.4829931972789115,2.070422535211268
24,31,0.6586270871985157,1.5183098591549298
25,36,0.8086560364464692,1.2366197183098593
25,47,0.6350626118067978,1.5746478873239438
26,42,0.4965034965034965,2.0140845070422535
26,44,0.34167468719923,2.926760563380282
26,48,0.6396396396396395,1.563380281690141
26,27,0.5228276877761413,1.9126760563380283
26,31,0.49374130737134897,2.0253521126760567
26,30,0.5078683834048641,1.9690140845070423
26,34,0.32302092811646954,3.095774647887324
27,42,0.907928388746803,1.1014084507042254
27,44,0.4965034965034965,2.0140845070422535
27,31,0.8987341772151898,1.1126760563380282
28,42,0.4727030625832223,2.115492957746479
28,45,0.4171562867215041,2.397183098591549
28,44,0.3302325581395349,3.028169014084507
28,29,0.24398625429553264,4.098591549295775
28,31,0.4701986754966887,2.126760563380282
28,30,0.4829931972789115,2.070422535211268
28,48,0.6840077071290943,1.4619718309859158
28,37,0.3879781420765027,2.5774647887323945
29,42,0.3352219074598678,2.983098591549296
29,48,0.21927115503397157,4.560563380281691
29,31,0.33649289099526064,2.971830985915493
30,44,0.5107913669064749,1.9577464788732393
30,47,0.45571245186136067,2.1943661971830988
30,34,0.47019867549668876,2.1267605633802815
30,31,0.9466666666666668,1.056338028169014
30,32,1.0,1.0
31,43,0.4701986754966887,2.126760563380282
31,44,0.5259259259259259,1.9014084507042253
31,48,0.3862894450489662,2.5887323943661977
31,34,0.4829931972789115,2.070422535211268
31,33,1.0,1.0
31,38,0.8554216867469879,1.1690140845070423
31,39,0.6893203883495145,1.4507042253521127
31,35,0.6635514018691588,1.5070422535211268
32,47,0.45571245186136067,2.1943661971830988
32,33,0.9466666666666668,1.056338028169014
32,34,0.47019867549668876,2.1267605633802815
33,48,0.3862894450489662,2.5887323943661977
33,37,0.6893203883495145,1.4507042253521127
34,44,0.8554216867469878,1.1690140845070425
34,48,0.27328714395688986,3.6591549295774652
34,35,0.6396396396396395,1.563380281690141
34,38,0.5259259259259259,1.9014084507042255
34,37,0.6173913043478261,1.619718309859155
34,39,0.6173913043478261,1.619718309859155
34,40,0.7802197802197802,1.2816901408450705
34,41,0.45571245186136067,2.1943661971830988
34,49,0.4038680318543799,2.4760563380281693
34,50,0.22771007055805004,4.391549295774648
34,61,1.0,1.0
34,70,0.7734204793028322,1.2929577464788733
34,71,0.2612214863870493,3.8281690140845073
34,72,0.2819698173153296,3.546478873239437
34,73,0.27756059421422985,3.602816901408451
34,74,0.45571245186136067,2.1943661971830988
34,75,0.45571245186136067,2.1943661971830988
34,76,0.38628944504896623,2.5887323943661973
35,48,0.3230209281164695,3.0957746478873243
35,38,0.7473684210526316,1.3380281690140845
35,37,0.9466666666666668,1.056338028169014
36,42,0.5259259259259259,1.9014084507042255
36,48,0.5966386554621849,1.676056338028169
37,48,0.32900834105653376,3.0394366197183103
37,38,0.7802197802197802,1.2816901408450705
38,39,0.7802197802197802,1.2816901408450705
41,61,0.45571245186136067,2.1943661971830988
42,44,0.5228276877761413,1.9126760563380283
42,43,0.4677206851119894,2.1380281690140848
42,46,0.5772357723577235,1.7323943661971832
42,48,0.3879781420765027,2.5774647887323945
43,48,0.26914329037149354,3.7154929577464793
44,45,0.613126079447323,1.6309859154929578
44,47,0.3172475424486148,3.1521126760563383
45,46,0.4965034965034964,2.014084507042254
46,48,0.5419847328244275,1.8450704225352113
47,48,0.7473684210526316,1.3380281690140845
49,50,0.34299516908212563,2.9154929577464785
49,76,0.89873417721519,1.112676056338028
50,72,0.5419847328244275,1.8450704225352113
50,51,0.25448028673835127,3.929577464788732
50,61,0.22771007055805004,4.391549295774648
50,74,0.31277533039647576,3.1971830985915495
51,72,0.32420091324200917,3.084507042253521
51,74,0.5772357723577236,1.732394366197183
52,61,0.3626149131767109,2.7577464788732398
52,74,0.6396396396396395,1.563380281690141
53,61,0.29608006672226855,3.3774647887323943
53,76,0.5590551181102362,1.788732394366197
53,74,0.4580645161290322,2.183098591549296
54,71,0.30629853321829165,3.2647887323943663
54,72,0.3352219074598678,2.983098591549296
54,74,0.613126079447323,1.6309859154929578
54,56,0.4677206851119894,2.1380281690140848
54,55,0.7411273486430062,1.3492957746478873
55,73,0.3717277486910995,2.6901408450704225
55,74,0.7802197802197803,1.2816901408450703
55,57,0.43558282208588955,2.295774647887324
56,76,0.89873417721519,1.112676056338028
56,74,0.6635514018691588,1.5070422535211268
56,57,0.6635514018691588,1.5070422535211268
56,58,0.6586270871985159,1.5183098591549293
57,74,0.4965034965034965,2.0140845070422535
57,58,0.4937413073713491,2.0253521126760563
57,60,0.37017726798748696,2.7014084507042253
57,62,0.3290083410565338,3.03943661971831
57,64,0.7171717171717173,1.3943661971830983
58,74,0.9888579387186632,1.0112676056338026
59,74,0.8086560364464692,1.2366197183098593
59,60,0.6893203883495146,1.4507042253521125
59,63,0.5735056542810986,1.7436619718309858
60,74,0.5926544240400667,1.6873239436619718
61,74,0.45571245186136067,2.1943661971830988
61,76,0.38628944504896623,2.5887323943661973
61,70,0.7734204793028322,1.2929577464788733
61,73,0.27756059421422985,3.602816901408451
62,74,0.4937413073713491,2.0253521126760563
63,74,0.6635514018691588,1.5070422535211268
64,74,0.6173913043478259,1.6197183098591554
64,69,0.4829931972789115,2.070422535211268
65,74,0.7171717171717172,1.3943661971830985
65,78,0.6840077071290945,1.4619718309859153
65,66,0.4251497005988024,2.352112676056338
65,83,0.907928388746803,1.1014084507042254
66,74,0.5107913669064746,1.95774647887324
66,83,0.44430538172715894,2.250704225352113
67,74,0.41520467836257313,2.408450704225352
67,68,0.47019867549668876,2.1267605633802815
67,83,0.3701772679874869,2.7014084507042257
68,74,0.78021978021978,1.2816901408450707
68,69,0.5772357723577235,1.7323943661971832
68,83,0.6350626118067978,1.5746478873239438
69,74,0.6893203883495146,1.4507042253521125
69,85,0.7802197802197803,1.2816901408450703
69,77,0.6173913043478262,1.6197183098591548
69,78,0.7114228456913828,1.4056338028169013
70,71,0.2828685258964143,3.535211267605634
70,74,0.5259259259259259,1.9014084507042253
71,72,0.78021978021978,1.2816901408450707
72,73,0.9466666666666665,1.0563380281690142
72,76,0.5107913669064749,1.9577464788732393
72,74,0.4251497005988024,2.352112676056338
74,75,1.0,1.0
74,76,0.7171717171717171,1.3943661971830987
74,77,0.8554216867469879,1.1690140845070423
74,78,0.5386949924127467,1.8563380281690138
74,83,0.7734204793028322,1.2929577464788733
74,84,0.6893203883495145,1.450704225352113
75,76,0.7171717171717171,1.3943661971830987
77,78,0.4937413073713491,2.0253521126760563
78,86,0.5735056542810986,1.7436619718309858
78,83,0.6396396396396397,1.5633802816901408
78,84,0.43345543345543347,2.307042253521127
78,87,0.2612214863870493,3.8281690140845073
78,90,0.2,5.0
78,79,0.47019867549668876,2.1267605633802815
78,85,0.5926544240400667,1.6873239436619718
78,82,0.4965034965034965,2.0140845070422535
78,91,0.27328714395688986,3.6591549295774652
78,93,0.9079283887468028,1.1014084507042257
78,94,0.4677206851119894,2.1380281690140848
78,95,0.4677206851119894,2.1380281690140848
79,90,0.2581818181818182,3.8732394366197185
79,80,0.34975369458128075,2.859154929577465
80,83,0.43558282208588955,2.295774647887324
80,81,0.40571428571428575,2.464788732394366
81,85,0.9568733153638812,1.0450704225352114
81,82,0.7802197802197802,1.2816901408450705
82,91,0.3780617678381256,2.6450704225352117
83,84,0.5735056542810985,1.7436619718309863
83,88,0.3862894450489662,2.5887323943661977
83,89,0.4132712456344586,2.4197183098591553
83,90,0.2253968253968254,4.436619718309859
83,85,0.8897243107769425,1.1239436619718308
86,92,0.4465408805031446,2.23943661971831
87,88,0.5966386554621849,1.676056338028169
87,95,0.3717277486910995,2.6901408450704225
88,89,0.8554216867469879,1.1690140845070423
88,96,0.34975369458128075,2.859154929577465
89,97,0.5966386554621849,1.676056338028169
91,92,0.5966386554621849,1.676056338028169
92,93,0.3242009132420091,3.0845070422535215
93,94,0.4465408805031446,2.23943661971831
94,95,1.0,1.0
95,96,0.5419847328244274,1.8450704225352115
96,97,0.4965034965034964,2.014084507042254
