Node,weight,num_nodes,Betweenness,Degree,Closeness,Eigenvector,PageRank,Clustering
0,3.2758620689655173,1,0.0,0.01098901098901099,0.09185515346797243,0.004527978701904447,0.006537053387517923,0.0
1,3.017241379310345,2,0.021978021978021976,0.03296703296703297,0.10183169794098544,0.020231622139113607,0.013185739421734215,0.3333333333333333
2,8.275862068965518,6,0.02844932844932845,0.07692307692307693,0.104585444121942,0.03925400546069388,0.016088797774037406,0.14285714285714285
3,9.195402298850574,3,0.0,0.02197802197802198,0.09339869833488293,0.020691202925627893,0.0047151736999313945,0.0
4,3.4482758620689657,2,0.0,0.02197802197802198,0.09399645968947347,0.011030871250162774,0.00626682608083666,1.0
5,3.781609195402299,6,0.0019536019536019536,0.06593406593406594,0.09549932917945893,0.0459317619182584,0.011941158851194511,0.26666666666666666
6,5.020689655172414,5,0.0009361009361009361,0.06593406593406594,0.0969051327773625,0.05183398143435153,0.013573139261653296,0.2
7,1.3793103448275863,1,0.0,0.02197802197802198,0.09293672853103498,0.02613108436689528,0.0104435899041785,0.0
8,5.689655172413794,1,0.001221001221001221,0.03296703296703297,0.10442307432690878,0.05287345073010673,0.008613861575019262,0.3333333333333333
9,4.482758620689656,7,0.06353276353276352,0.1098901098901099,0.104479493563739,0.09439605941256209,0.023515181136034534,0.2222222222222222
10,2.988505747126437,6,0.01045991045991046,0.08791208791208792,0.10817374927744318,0.07554713605563584,0.01837456823441539,0.21428571428571427
11,5.431629013079667,29,0.19175824175824177,0.15384615384615385,0.1485062973581815,0.33573228982535924,0.027425137340289764,0.24175824175824176
12,3.1034482758620694,1,0.0006105006105006105,0.04395604395604396,0.10669161731710007,0.07467812436495072,0.009973633275361373,0.5
13,1.3793103448275863,1,0.01807081807081807,0.04395604395604396,0.12669527615802925,0.10738369531592168,0.014836718212360971,0.16666666666666666
14,7.758620689655173,1,0.0007936507936507937,0.04395604395604396,0.12441958971829321,0.14953210899486952,0.009000839613192384,0.6666666666666666
15,3.455665024630542,14,0.042287342287342294,0.09890109890109891,0.1438480993825783,0.31971171530318704,0.023513102123700884,0.3611111111111111
16,4.317575083426029,62,0.467958892958893,0.2087912087912088,0.16668342719227675,0.460372965664161,0.042122484700628675,0.13450292397660818
17,5.344827586206897,1,0.0,0.03296703296703297,0.12835617802263452,0.13824153910557113,0.00630233092068762,1.0
18,4.310344827586207,1,0.0,0.04395604395604396,0.134716199035129,0.20042712965055387,0.010298701019800894,0.8333333333333334
19,2.7586206896551726,1,0.0,0.03296703296703297,0.13932251014673752,0.18426617784636018,0.010074059990879429,1.0
20,3.4482758620689657,1,0.0,0.02197802197802198,0.11715495958519921,0.06986885102199936,0.004289995380409811,1.0
21,4.655172413793104,1,0.0001221001221001221,0.03296703296703297,0.10616201774170671,0.028214214368057548,0.007607273389456395,0.3333333333333333
22,2.586206896551724,1,0.0,0.03296703296703297,0.13178219733539293,0.07131756797365658,0.007310450068715589,0.3333333333333333
23,3.6781609195402303,3,0.038848188848188844,0.07692307692307693,0.1523767622975041,0.1464152718545283,0.015236906043850012,0.23809523809523808
24,2.413793103448276,1,0.0001933251933251933,0.03296703296703297,0.14583241684001474,0.14591272734041758,0.009245109095161248,0.6666666666666666
25,5.862068965517242,1,0.00927960927960928,0.04395604395604396,0.14054607343161366,0.11104644788866842,0.008848019437052611,0.3333333333333333
26,1.896551724137931,1,0.0,0.02197802197802198,0.09566074137589871,0.014375906505155966,0.007105610900931749,1.0
27,3.793103448275862,2,0.020146520146520148,0.05494505494505495,0.12185516013674247,0.07195891954247949,0.012234013389958175,0.3
28,3.3620689655172415,2,0.06788766788766788,0.05494505494505495,0.12386834351112436,0.09068827277598784,0.010923996209754332,0.4
29,8.672413793103448,2,0.006837606837606838,0.07692307692307693,0.11777633408788686,0.09715705747505729,0.011655323598662016,0.23809523809523808
30,4.482758620689656,3,0.026617826617826617,0.08791208791208792,0.1324289774348556,0.1608840985823172,0.018024899940801288,0.32142857142857145
31,6.379310344827586,1,8.140008140008139e-05,0.04395604395604396,0.11715495958519925,0.053575671987233786,0.006620504975820963,0.3333333333333333
32,5.818965517241379,8,0.13394383394383394,0.1098901098901099,0.1411101516607276,0.22716048689186052,0.019757078195034194,0.28888888888888886
33,3.1034482758620694,1,0.0006105006105006105,0.04395604395604396,0.14718754757192876,0.156575757212247,0.010926374817905914,0.6666666666666666
34,2.931034482758621,1,0.0,0.03296703296703297,0.13635882850695755,0.11419478486632333,0.007686455415582775,1.0
35,5.862068965517242,1,0.0,0.04395604395604396,0.12021945684947827,0.02469550946456204,0.0055155864625524974,0.5
36,6.8965517241379315,1,0.03015873015873016,0.04395604395604396,0.15390788740614977,0.06254759092281742,0.00770428642143671,0.3333333333333333
37,7.241379310344828,1,0.0189051689051689,0.03296703296703297,0.13090866011136124,0.020236934955324932,0.006596144298421357,0.3333333333333333
38,4.482758620689656,1,0.0,0.04395604395604396,0.11362412229588792,0.00945061707309684,0.007749677977199151,0.3333333333333333
39,2.586206896551724,1,0.010744810744810745,0.04395604395604396,0.1250869220693113,0.03321912962545484,0.008002722987742742,0.3333333333333333
40,4.902298850574713,6,0.04690679690679693,0.13186813186813187,0.1603707082434898,0.15793131029071467,0.023083594880346812,0.21212121212121213
41,4.181034482758621,4,0.3530932030932033,0.1098901098901099,0.17236000623927622,0.1512889451696117,0.01771685541503207,0.26666666666666666
42,3.793103448275862,1,0.0029304029304029304,0.04395604395604396,0.13594024604569424,0.04358312809160248,0.006206872325597712,0.5
43,2.931034482758621,1,0.018986568986568985,0.04395604395604396,0.14681876850656744,0.0392873312711753,0.007820064754631102,0.16666666666666666
44,6.149425287356323,3,0.07613960113960112,0.07692307692307693,0.15163495216686712,0.04638698862967748,0.012503556832934672,0.23809523809523808
45,8.218390804597702,3,0.0,0.05494505494505495,0.11477055780321092,0.03661975581795113,0.005957527319907988,0.3
46,5.4525862068965525,8,0.3018925518925517,0.14285714285714288,0.16848058897415985,0.1220834744929309,0.0216212309211499,0.20512820512820512
47,2.586206896551724,1,0.0023402523402523403,0.03296703296703297,0.13849431818181823,0.020159613464638453,0.006505762294306382,0.3333333333333333
48,7.931034482758621,1,0.0021062271062271057,0.03296703296703297,0.13941374731896636,0.03502786179603418,0.004700028640914097,0.6666666666666666
49,6.379310344827586,1,0.015313390313390312,0.03296703296703297,0.14453171226946862,0.031439436018256904,0.004991151334295278,0.6666666666666666
50,5.448275862068966,1,0.016809116809116804,0.04395604395604396,0.14581867082244124,0.039312709517063865,0.007176655625324218,0.5
51,4.137931034482759,2,0.03406593406593406,0.08791208791208792,0.1409207673668677,0.0394735832622446,0.012499555014316209,0.14285714285714285
52,5.0,1,0.02332112332112332,0.04395604395604396,0.13827232587101732,0.017202680444537932,0.008646797175446745,0.16666666666666666
53,7.06896551724138,1,0.041758241758241756,0.04395604395604396,0.14592412322900752,0.025855183375517777,0.007411858591364872,0.3333333333333333
54,2.7586206896551726,1,0.0,0.04395604395604396,0.11025271890189146,0.009396786416464,0.0061418972838848665,0.16666666666666666
55,2.413793103448276,1,0.0,0.04395604395604396,0.14625983259378786,0.0885413977171863,0.008611189048344202,0.3333333333333333
56,2.931034482758621,1,0.005698005698005697,0.04395604395604396,0.14612168305983406,0.07466903302819974,0.01081191750052807,0.3333333333333333
57,7.758620689655173,2,0.009584859584859586,0.06593406593406594,0.15423626296933887,0.15792558160844564,0.01124238000293372,0.3333333333333333
58,4.655172413793104,1,0.3308913308913309,0.04395604395604396,0.16809005367581553,0.1738642772749829,0.009649478352732487,0.6666666666666666
59,4.797413793103448,8,0.047364672364672365,0.14285714285714288,0.16092679408582755,0.18907544306163487,0.021257180549271323,0.1794871794871795
60,3.620689655172414,1,0.0,0.03296703296703297,0.15113719258024177,0.10741581895475066,0.007178504188744819,0.6666666666666666
61,5.344827586206897,1,0.008831908831908833,0.04395604395604396,0.1398211638808884,0.04034356621918744,0.0067933339163321555,0.16666666666666666
62,4.5141065830721,11,0.08182743182743184,0.15384615384615385,0.14651286130999736,0.05148861407025497,0.021094937697439538,0.16483516483516483
63,6.06896551724138,3,0.218009768009768,0.09890109890109891,0.15093075592210534,0.044495298778674044,0.014355608041323143,0.25
64,7.465517241379311,2,0.054273504273504275,0.07692307692307693,0.13597449855558227,0.016062104038144377,0.012487698316834023,0.19047619047619047
65,6.551724137931035,1,0.012698412698412698,0.04395604395604396,0.13302034428794995,0.01704979567744487,0.007812583990826521,0.5
66,6.379310344827586,1,0.0,0.03296703296703297,0.124966341752383,0.012913155890918983,0.005842914568033417,0.6666666666666666
67,5.128694581280789,56,0.25382580382580383,0.15384615384615385,0.133450268855853,0.024420199997684553,0.02303479324264171,0.18681318681318682
68,6.379310344827586,1,4.0700040700040695e-05,0.03296703296703297,0.12039097884791984,0.009491826466459304,0.006182747163601355,0.6666666666666666
69,5.011494252873564,18,0.027777777777777776,0.05494505494505495,0.12464749012972366,0.01036337682684896,0.009364251942469945,0.5
70,6.724137931034483,1,0.0,0.03296703296703297,0.119073275862069,0.006883710792440322,0.006451986104109033,1.0
71,4.685823754789272,9,0.022588522588522588,0.05494505494505495,0.11556850440758999,0.0069373371371371844,0.009623479170402596,0.5
72,6.724137931034483,1,0.054273504273504275,0.04395604395604396,0.14948111597106364,0.02872255314555023,0.005835909024370391,0.5
73,3.2758620689655173,1,0.002971102971102971,0.04395604395604396,0.1304956642035294,0.013706820370278242,0.007604467554696088,0.0
74,3.7931034482758617,3,0.031135531135531136,0.08791208791208792,0.13101657115433474,0.016307580554944114,0.013767938547366992,0.21428571428571427
75,4.418103448275863,8,0.012454212454212455,0.1098901098901099,0.11756748540856037,0.015320209470220577,0.011696079294580322,0.3111111111111111
76,6.03448275862069,1,0.0004884004884004884,0.04395604395604396,0.11719933736035064,0.009548277625054613,0.006300466463993894,0.5
77,6.03448275862069,1,0.0,0.04395604395604396,0.10906604123876085,0.008799492625022264,0.006062547302393818,0.8333333333333334
78,7.06896551724138,1,0.0,0.04395604395604396,0.1119473189087488,0.009250945032316984,0.005608508026237894,0.8333333333333334
