Node,weight,num_nodes,Betweenness,Degree,Closeness,Eigenvector,PageRank,Clustering
0,1.1267605633802817,1,0.0,0.01282051282051282,0.13028390223472044,0.0230452212190645,0.00018470223216773295,0.0
1,1.9087568891610531,46,0.07292707292707293,0.08974358974358974,0.15357308680141288,0.1426146429679958,0.001285637907561169,0.3333333333333333
2,2.604729293190335,109,0.2593795093795094,0.24358974358974358,0.18167659757903593,0.4469065109881761,0.00661972574158073,0.1695906432748538
3,3.6708673091178654,19,0.07885170385170384,0.1282051282051282,0.18022305448074658,0.3149795584814047,0.0048309443622893255,0.3111111111111111
4,1.267605633802817,1,0.0,0.02564102564102564,0.1428985491394915,0.082607256904744,0.0005676035880068899,1.0
5,3.267605633802817,1,0.0,0.038461538461538464,0.15607267862049193,0.15438136299262423,0.001217051921631546,1.0
6,3.23943661971831,1,0.0,0.038461538461538464,0.15512297636645353,0.1528267797173061,0.0012206934433727915,0.6666666666666666
7,3.408450704225352,1,0.0012626262626262625,0.05128205128205128,0.1528660184632665,0.15193158667191092,0.001614987977040441,0.6666666666666666
8,1.0865191146881288,7,0.00333000333000333,0.08974358974358974,0.14453472871390086,0.14598453822576513,0.0012801385723596396,0.47619047619047616
9,0.28169014084507044,1,0.0,0.02564102564102564,0.12878455571053296,0.044854174921468926,0.00037383804229258435,1.0
10,1.5492957746478875,1,0.0,0.038461538461538464,0.13094659403549042,0.06529648832123744,0.00047787537659815457,1.0
11,4.253521126760564,1,0.0,0.02564102564102564,0.14779244578681233,0.0857382666724409,0.0004875349820772597,1.0
12,4.225352112676056,5,0.002331002331002331,0.08974358974358974,0.14337684570939446,0.14249779181888814,0.001195857771915636,0.5238095238095238
13,1.3732394366197185,4,0.000333000333000333,0.05128205128205128,0.1366581767403913,0.09214027701175342,0.0006679088778314356,0.8333333333333334
14,0.4225352112676056,1,0.0,0.038461538461538464,0.14311377901436065,0.10483265092048824,0.0006674222637050139,1.0
15,5.492957746478873,2,0.0,0.038461538461538464,0.12893707101161075,0.06319990450542919,0.00043849140092358757,1.0
16,2.0422535211267605,2,0.005724830724830725,0.08974358974358974,0.15834540265060387,0.22925394624995576,0.00333070746297628,0.3333333333333333
17,1.9248826291079812,3,0.0,0.0641025641025641,0.1391900026101455,0.10792511560325554,0.0015925815881856667,0.6
18,3.661971830985916,5,0.00675990675990676,0.07692307692307693,0.164864285083347,0.1263644708744818,0.007307403816422505,0.5333333333333333
19,1.8309859154929577,1,0.0,0.038461538461538464,0.15825142171914464,0.08628664246887464,0.0030044331563077063,1.0
20,2.4295774647887325,4,0.000666000666000666,0.05128205128205128,0.17185814632606353,0.10753786339329591,0.005979803651151087,0.8333333333333334
21,3.037710131758292,31,0.05427905427905428,0.24358974358974358,0.1909822466177943,0.08263756890896555,0.06322112544117867,0.14619883040935672
22,4.366197183098592,1,0.013653013653013652,0.038461538461538464,0.1657900246813316,0.01620741550504663,0.01102432751287412,0.6666666666666666
23,9.43661971830986,1,0.0,0.038461538461538464,0.142487117266952,0.011735386053249978,0.008941637937333696,0.6666666666666666
24,6.47887323943662,1,0.0,0.038461538461538464,0.14870502000375604,0.025909154159736696,0.006358951022387733,0.6666666666666666
25,2.676056338028169,1,0.007048507048507049,0.038461538461538464,0.1813978673775408,0.014565944657965232,0.016575772413971922,0.3333333333333333
26,2.556338028169014,8,0.2365689865689866,0.15384615384615385,0.22576854619917394,0.04715006823032144,0.0426559244799382,0.21212121212121213
27,3.6619718309859155,1,0.19114219114219114,0.038461538461538464,0.21050002819556438,0.07070525846334567,0.007346797286179603,0.6666666666666666
28,1.971830985915493,1,0.000444000444000444,0.05128205128205128,0.1547765720513671,0.1312033589033776,0.0020666639508168665,0.6666666666666666
29,2.676056338028169,1,0.22044622044622045,0.05128205128205128,0.2163563048032259,0.07149440297827117,0.00833440149787885,0.3333333333333333
30,0.9859154929577465,2,0.012848262848262852,0.0641025641025641,0.20199755716693202,0.023303207869313305,0.07026275950984377,0.6
31,1.6901408450704225,2,0.005106005106005106,0.0641025641025641,0.19720308219436544,0.025086037214837195,0.027767081399164405,0.6
32,0.0,1,0.0010545010545010545,0.05128205128205128,0.17289864949811085,0.013213026630385866,0.18105090329836854,0.3333333333333333
33,4.225352112676057,1,0.010933510933510937,0.05128205128205128,0.18044583172200435,0.016809500841856888,0.054001492382926335,0.16666666666666666
34,6.056338028169014,2,0.059856809856809856,0.07692307692307693,0.2127226545963725,0.026579259658219872,0.015537374225933747,0.4
35,5.52112676056338,1,0.0037601287601287605,0.05128205128205128,0.19073271142644418,0.020096773220122592,0.010721293993329306,0.5
36,5.380281690140845,1,0.0034965034965034965,0.05128205128205128,0.18275922364049663,0.02109991153293258,0.014006223416648226,0.3333333333333333
37,3.676056338028169,2,0.0,0.05128205128205128,0.20211005058552362,0.019266063424776898,0.010769977682170603,0.3333333333333333
38,3.23943661971831,3,0.008927183927183927,0.10256410256410256,0.17706011099290545,0.29007208068091345,0.004612702895736529,0.39285714285714285
39,4.084507042253521,1,0.0004218004218004218,0.05128205128205128,0.15620796642694454,0.2047767546344227,0.0021103816595580884,0.6666666666666666
40,3.6901408450704225,1,0.004145854145854146,0.05128205128205128,0.17114001650489252,0.16206803611256146,0.0025090631719548472,0.5
41,3.0140845070422535,3,0.004029304029304029,0.08974358974358974,0.16945635185701596,0.18633937162217454,0.0045254106075836445,0.47619047619047616
42,2.4520456069751853,21,0.4558330558330559,0.1794871794871795,0.20884452152784988,0.33184015337199224,0.016555380308103957,0.24175824175824176
43,3.3802816901408455,6,0.046228771228771226,0.10256410256410256,0.17617432695743637,0.20376133310598582,0.007560630345091828,0.39285714285714285
44,3.708920187793428,3,0.00045232545232545227,0.0641025641025641,0.17499681884849008,0.18450803713389002,0.0034451388272057175,0.5
45,7.352112676056338,1,0.004495504495504496,0.05128205128205128,0.17683723259544004,0.011892894915115677,0.008218457912826037,0.16666666666666666
46,4.394366197183098,1,0.21586746586746586,0.05128205128205128,0.20784117211921632,0.014882094455896808,0.00595053517282689,0.16666666666666666
47,1.3802816901408452,4,0.013857174571460287,0.08974358974358974,0.19279721982424686,0.03174889527438261,0.01767822027546746,0.42857142857142855
48,1.971830985915493,1,0.0016233766233766235,0.05128205128205128,0.18709455685870177,0.022859424194671636,0.010115477334870513,0.8333333333333334
49,6.830985915492958,2,0.02808302808302808,0.05128205128205128,0.18194224917662952,0.009943138364911137,0.0040305947448557155,0.3333333333333333
50,5.070422535211268,1,0.0,0.05128205128205128,0.11265407481817123,0.003039515622999037,0.001723791189137726,0.3333333333333333
51,1.4084507042253522,1,0.020519163376306233,0.038461538461538464,0.12314086976191821,0.0028406083299847445,0.0017437099912418772,0.0
52,0.9859154929577465,1,0.01641215926930213,0.05128205128205128,0.15745421896561074,0.003698384095531908,0.0038763981132154844,0.0
53,0.7042253521126761,1,0.006231863374720518,0.05128205128205128,0.15478390673869777,0.0051711492309889015,0.0043376290432736485,0.16666666666666666
54,3.595070422535212,8,0.02145077145077145,0.10256410256410256,0.16916891642550547,0.01731224933059941,0.00888492907181385,0.42857142857142855
55,0.4225352112676056,2,0.000999000999000999,0.0641025641025641,0.18436853951611193,0.019532409629959144,0.008062391649614295,0.7
56,1.267605633802817,1,0.0,0.05128205128205128,0.17891745694820094,0.013796820399478507,0.005295467353923052,0.8333333333333334
57,1.267605633802817,1,0.0009435009435009434,0.05128205128205128,0.20826857320484932,0.023339594438938793,0.012244216654548577,0.5
58,1.3732394366197185,8,0.11895049395049392,0.16666666666666666,0.21647281041853067,0.053159960602744576,0.07269913443305535,0.23076923076923078
59,0.6338028169014085,2,0.02863802863802864,0.0641025641025641,0.19652379269108997,0.024430962380325504,0.018146427442086766,0.5
60,1.76056338028169,2,0.018759018759018756,0.05128205128205128,0.1973848210845967,0.02233328758175293,0.06438497683847012,0.5
61,3.5178127589063797,17,0.40028622171479317,0.2564102564102564,0.21999393816932705,0.053031237087357797,0.050247095912371774,0.1
62,5.633802816901409,1,0.004578754578754579,0.038461538461538464,0.17584946800993315,0.010036821398036801,0.0052556873788903976,0.3333333333333333
63,0.9859154929577465,1,0.03775589489875204,0.05128205128205128,0.19099062223619098,0.0199142680597048,0.010658157154537691,0.16666666666666666
64,0.7042253521126761,1,0.0168997668997669,0.05128205128205128,0.17910509143750172,0.012992806542272348,0.009077673105328955,0.16666666666666666
65,4.366197183098592,1,0.0178987678987679,0.05128205128205128,0.17947291421977704,0.011301880704519688,0.004439707535894163,0.5
66,4.225352112676057,1,0.0,0.05128205128205128,0.14528370075894467,0.004416234078194841,0.0033472163292374954,0.5
67,4.084507042253521,1,0.007326007326007326,0.05128205128205128,0.14821915787921244,0.0035775063816173725,0.003265149738342432,0.3333333333333333
68,5.070422535211268,1,0.0038295038295038295,0.05128205128205128,0.13563809078875652,0.001671648367048032,0.002265447952929561,0.0
69,9.014084507042254,1,0.11655011655011654,0.05128205128205128,0.18342248241586995,0.0096316325903658,0.004076365338600771,0.16666666666666666
70,2.2535211267605635,1,0.000999000999000999,0.05128205128205128,0.11533368644067797,0.002722314153017902,0.001907027174183251,0.16666666666666666
71,0.5633802816901409,1,0.004578754578754579,0.05128205128205128,0.10801716369168189,0.0009671159063860652,0.0022136879582761813,0.16666666666666666
72,0.14084507042253522,1,0.0061208632637204064,0.05128205128205128,0.13250507099391484,0.0018933998332352348,0.0021456801369633513,0.3333333333333333
73,1.812206572769953,15,0.03526632098060669,0.14102564102564102,0.15109723306444617,0.009481434333549444,0.008262196841098109,0.16363636363636364
74,4.366197183098592,1,0.003663003663003663,0.038461538461538464,0.13270763183154816,0.001878888881743674,0.0018674078676877866,0.0
75,8.591549295774648,1,0.07725607725607725,0.038461538461538464,0.15871858884414236,0.0020319037052191303,0.002347401046893372,0.0
76,2.535211267605634,1,0.03771228771228771,0.038461538461538464,0.13841581955620058,0.0006588812759951687,0.0015772488346462669,0.0
77,0.5633802816901409,3,0.022144522144522144,0.0641025641025641,0.12562137630645273,0.0012140321132114542,0.0022371730412141604,0.3
78,0.2112676056338028,2,0.0,0.02564102564102564,0.1136200576579397,0.000957390732392527,0.001110560029100789,1.0
